ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;;
"2017-05-22T09:29:14Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.208.157.9,unknown,Stella,All Time Low,Nothing Personal (Deluxe Version),spotify:track:0iSiv78I19i3JTeIpsdpPn,,,,fwdbtn,backbtn,True,,False,1495445353901,False";;;;;
"2017-05-22T09:29:21Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",4513,AT,213.208.157.9,unknown,Degausser,Brand New,The Devil And God Are Raging Inside Me,spotify:track:6gYf25f5BxxhS2Mwxqz7i3,,,,backbtn,endplay,True,,False,1495445354781,False";;;;;
"2017-05-22T09:34:06Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",306,AT,213.208.157.9,unknown,We Won’t Sleep,Can't Swim,Fail You Again,spotify:track:2Ym7SM2AsYTQjaMmBn2hDT,,,,fwdbtn,fwdbtn,True,,False,1495445643382,False";;;;;
"2017-05-22T09:34:06Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",80,AT,213.208.157.9,unknown,""So Long, And Thanks For All The Booze"",All Time Low,Don't Panic,spotify:track:5FzVg0PLwenrN3oJrZAkSz,,,,fwdbtn,fwdbtn,True,,False,1495445644160,False";;;;;
"2017-05-22T09:34:10Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.208.157.9,unknown,Jasey Rae (Acoustic),All Time Low,Put Up or Shut Up (Deluxe Version),spotify:track:6BwJLmS6KC7xOADo74vL6q,,,,fwdbtn,fwdbtn,True,,False,1495445644960,False";;;;;
"2017-05-22T09:54:14Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.72.209,unknown,Dirty Laundry,All Time Low,Dirty Laundry,spotify:track:229XPYVkkwnmAsmVCVIeV3,,,,backbtn,fwdbtn,False,,True,1495446595814,False";;;;;
"2017-05-22T09:54:14Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",3071,AT,213.162.72.209,unknown,Life of the Party,All Time Low,Life of the Party,spotify:track:6RzSW2i9n3DAhkuC8IX1MA,,,,fwdbtn,fwdbtn,False,,True,1495446798288,False";;;;;
"2017-05-22T10:00:15Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",217864,AT,213.162.68.172,unknown,Where Do We Go When We Go,Neck Deep,Where Do We Go When We Go/Happy Judgement Day,spotify:track:2r9eiXCGYYeflhtr4xzkOr,,,,trackdone,trackdone,False,,True,1495446996860,False";;;;;
"2017-05-22T11:08:31Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",5425,AT,213.162.72.232,unknown,Hopeless,Bry,Us,spotify:track:7AmWfJ3LjkuH5fhoDODeEa,,,,trackdone,fwdbtn,False,,True,1495451182285,False";;;;;
"2017-05-22T11:19:25Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",743,AT,213.162.72.164,unknown,Hey Amy,Can't Swim,Fail You Again,spotify:track:7fS3ZM7hb1HZpRolaB97MH,,,,fwdbtn,fwdbtn,True,,False,1495451964675,False";;;;;
"2017-05-22T11:19:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",506,AT,213.162.72.164,unknown,""Oh, Calamity!"",All Time Low,Don't Panic: It's Longer Now!,spotify:track:40t2E0HHaaUTp0dolN4dNp,,,,fwdbtn,fwdbtn,True,,False,1495451966605,False";;;;;
"2017-05-22T11:43:26Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",295656,AT,213.162.72.166,unknown,True Contrite,Knuckle Puck,Copacetic,spotify:track:06qZDOq8s6eiITgHCIVOEE,,,,trackdone,trackdone,True,,True,1495453063460,False";;;;;
"2017-05-22T11:55:46Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",2483,AT,213.208.157.7,unknown,The Man,Ed Sheeran,x,spotify:track:1gHF0I223J5pv06SuBcmkz,,,,trackdone,fwdbtn,True,,False,1495454133220,False";;;;;
"2017-05-22T11:58:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",5726,AT,213.162.72.209,unknown,Running From Lions,All Time Low,Put Up Or Shut Up,spotify:track:03qhZFnLpipdPWSuVV2pZM,,,,trackdone,fwdbtn,True,,False,1495454299839,False";;;;;
"2017-05-22T12:12:14Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",212000,AT,213.208.157.7,unknown,Get Me Out Of Here Alive,Aaron West and The Roaring Twenties,We Don't Have Each Other,spotify:track:0i2bV9fqFFUfBKEpU7HKPl,,,,fwdbtn,trackdone,True,,False,1495454920521,False";;;;;
"2017-05-22T12:14:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.208.157.7,unknown,Walls,All Time Low,Nothing Personal (Deluxe Version),spotify:track:2XlKQu0mPXldTrZVL5Mz3P,,,,fwdbtn,fwdbtn,True,,False,1495455294758,False";;;;;
"2017-05-22T12:20:12Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",266,AT,213.208.157.7,unknown,Stranger,Can't Swim,Fail You Again,spotify:track:6PZiK97MdxS1xHHWZjyC3m,,,,fwdbtn,fwdbtn,True,,False,1495455611557,False";;;;;
"2017-05-22T12:21:24Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",70667,AT,213.208.157.7,unknown,American Candy,The Maine,American Candy,spotify:track:08VwWsXfc5wpmjnfQC5Jos,,,,fwdbtn,fwdbtn,True,,False,1495455613013,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,212.95.8.228,unknown,Galway Girl,Ed Sheeran,÷,spotify:track:0afhq8XCExXpqazXczTSve,,,,fwdbtn,fwdbtn,True,,True,1495456566017,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,212.95.8.228,unknown,re:stacks,Bon Iver,""For Emma, Forever Ago"",spotify:track:6EhAIEtuOABhRJ17NjDVjL,,,,fwdbtn,fwdbtn,True,,True,1495456565053,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,212.95.8.228,unknown,Sick And Impatient,Citizen,Youth,spotify:track:53HzKGtNlMnGFTsbLwAT5O,,,,fwdbtn,fwdbtn,True,,True,1495457281303,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",238922,AT,212.95.8.228,unknown,Aware,Front Porch Step,Aware,spotify:track:0mtU30pP6VRRRxV6BXXyVk,,,,fwdbtn,trackdone,True,,True,1495456131381,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",265788,AT,212.95.8.228,unknown,You Ain't No Saint,Aaron West and The Roaring Twenties,We Don't Have Each Other,spotify:track:0WppskS9c9DeTbcpUjQF7J,,,,trackdone,trackdone,True,,True,1495456812173,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",286,AT,212.95.8.228,unknown,One Shot,Can't Swim,Fail You Again,spotify:track:5tgEZrCNFi8xXletmaAQB6,,,,fwdbtn,fwdbtn,True,,True,1495456562329,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",390,AT,212.95.8.228,unknown,Bloodstream,Ed Sheeran,x,spotify:track:5v4sZRuvWDcisoOk1PFv6T,,,,fwdbtn,fwdbtn,True,,True,1495457276762,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",4517,AT,212.95.8.228,unknown,Shameless,All Time Low,""So Wrong, It's Right"",spotify:track:1xYxm9htvaJF1rbm0mjaJe,,,,trackdone,fwdbtn,True,,True,1495457262276,False";;;;;
"2017-05-22T12:56:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",530,AT,212.95.8.228,unknown,Guts,All Time Low,Dirty Work,spotify:track:11JveNq3GfTOMwTglV1MPK,,,,fwdbtn,fwdbtn,True,,True,1495457741119,False";;;;;
"2017-05-22T16:00:18Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",238597,AT,212.95.7.208,unknown,Kid,Can't Swim,Fail You Again,spotify:track:2w7vsPEQDLuZOKDYCakHne,,,,trackdone,trackdone,True,,False,1495468579598,False";;;;;
"2017-05-22T16:14:08Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1210,AT,212.95.7.208,unknown,A Party Song (The Walk of Shame),All Time Low,Straight To DVD,spotify:track:1CojhzuXnT9SDme1LZwYfS,,,,fwdbtn,fwdbtn,True,,False,1495469647334,False";;;;;
"2017-05-22T16:21:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",227118,AT,212.95.8.182,unknown,History,This Wild Life,Clouded,spotify:track:52AtInlpQrAQ3KsMoGlxsv,,,,fwdbtn,fwdbtn,True,,False,1495469648669,False";;;;;
2017-05-22T17:29:33Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,80.121.88.148,unknown,Concrete - Live Session,This Wild Life,Clouded,spotify:track:76Pa8usT1XunRm5E0qTj9V,,,,fwdbtn,backbtn,True,,False,1495474173205,False;;;;
2017-05-23T07:35:05Z,resi_maresi,Windows 10 (10.0.14393; x64),181772,AT,80.121.91.25,unknown,Concrete - Live Session,This Wild Life,Clouded,spotify:track:76Pa8usT1XunRm5E0qTj9V,,,,trackdone,remote,True,,False,1495474391675,False;;;;
"2017-05-23T07:38:29Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",197638,AT,80.121.91.25,unknown,Dirty Laundry,All Time Low,Dirty Laundry,spotify:track:229XPYVkkwnmAsmVCVIeV3,,,,clickrow,trackdone,True,,False,1495524912993,False";;;;;
"2017-05-23T07:46:08Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",217864,AT,80.121.91.25,unknown,Where Do We Go When We Go,Neck Deep,Where Do We Go When We Go/Happy Judgement Day,spotify:track:2r9eiXCGYYeflhtr4xzkOr,,,,fwdbtn,trackdone,False,,False,1495525351241,False";;;;;
2017-05-23T15:07:33Z,resi_maresi,Windows 10 (10.0.14393; x64),56330,AT,80.121.91.25,unknown,Happy Judgement Day,Neck Deep,Where Do We Go When We Go/Happy Judgement Day,spotify:track:4AgwvfEicREK9fUpbWbmUe,,,,clickrow,logout,False,,False,1495533901863,False;;;;
2017-05-23T15:19:46Z,resi_maresi,Windows 10 (10.0.14393; x64),204062,AT,80.121.91.25,unknown,Care,Bry,Us,spotify:track:0hI2zfTZu3x83DkrO3JzZ0,,,,trackdone,trackdone,False,,False,1495552472556,False;;;;
2017-05-23T15:23:43Z,resi_maresi,Windows 10 (10.0.14393; x64),195125,AT,80.121.91.25,unknown,My Hair,The Maine,American Candy,spotify:track:0r1j46xZECXLWHwPZOQSgL,,,,fwdbtn,trackdone,True,,False,1495552829460,False;;;;
"2017-05-23T17:19:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",141333,AT,80.121.91.25,unknown,In the Army Now,Joyce Manor,Never Hungover Again,spotify:track:59A9RvvTP10KkVExBlN4ey,,,,fwdbtn,trackdone,True,,True,1495546640525,False";;;;;
"2017-05-23T17:19:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",26925,AT,80.121.91.25,unknown,Happy Judgement Day,Neck Deep,Where Do We Go When We Go/Happy Judgement Day,spotify:track:4AgwvfEicREK9fUpbWbmUe,,,,backbtn,endplay,False,,False,1495537155557,False";;;;;
"2017-05-23T17:19:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",295267,AT,80.121.91.25,unknown,Ice Cave,The Maine,Forever Halloween (Deluxe Version),spotify:track:3AwmCQknK2BztR6k21ogDe,,,,trackdone,fwdbtn,True,,True,1495542283824,False";;;;;
2017-05-23T17:23:08Z,resi_maresi,Windows 10 (10.0.14393; x64),3423,AT,80.121.91.25,unknown,First World Tragedy,Sunrise Skater Kids,Friendville,spotify:track:4G8BydviJ1OTQR7mK85lfQ,,,,trackdone,endplay,True,,False,1495560185302,False;;;;
"2017-05-24T07:52:27Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1210,AT,194.118.77.243,unknown,""Wipe Yourself Off, Man. You Dead."",Four Year Strong,Four Year Strong,spotify:track:2K4B3kW1EHgRaFAVcAsBpH,,,,fwdbtn,fwdbtn,True,,False,1495612346021,False";;;;;
"2017-05-24T07:54:26Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",109560,AT,194.118.77.243,unknown,End of the Summer,Joyce Manor,Never Hungover Again,spotify:track:2fRoVOrg0r1HDySTwiVOET,,,,fwdbtn,trackdone,True,,False,1495612356110,False";;;;;
"2017-05-24T08:04:25Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",30978,AT,194.118.77.243,unknown,Best Mistake,Seaway,Colour Blind,spotify:track:6VahWzldSU1me9x3N11EL6,,,,fwdbtn,fwdbtn,True,,False,1495613033434,False";;;;;
"2017-05-24T09:07:14Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",794,AT,212.95.8.137,unknown,405,This Wild Life,Clouded,spotify:track:4LtxiQZ0XZGAhAaTUX6M6d,,,,fwdbtn,fwdbtn,True,,False,1495616832852,False";;;;;
"2017-05-24T09:12:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",794,AT,212.95.8.137,unknown,We Are Nowhere And It's Now,Bright Eyes,""I'm Wide Awake, It's Morning"",spotify:track:6QSmeY9pNWnE0fAUrXmYC7,,,,fwdbtn,fwdbtn,True,,False,1495617134721,False";;;;;
"2017-05-24T11:16:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.155,unknown,""Dear Maria, Count Me In"",All Time Low,""So Wrong, It's Right"",spotify:track:0J69x3mqm7U6tBPKsjpsWR,,,,fwdbtn,fwdbtn,True,,True,1495624509214,False";;;;;
"2017-05-24T11:16:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.155,unknown,405,This Wild Life,Clouded,spotify:track:4LtxiQZ0XZGAhAaTUX6M6d,,,,backbtn,fwdbtn,True,,True,1495624293111,False";;;;;
"2017-05-24T11:16:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.155,unknown,Can't Save Myself,AS IT IS,""Never Happy, Ever After"",spotify:track:1rHPvlifGaEeDThDFkAMO6,,,,fwdbtn,fwdbtn,True,,True,1495624506644,False";;;;;
"2017-05-24T11:16:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.155,unknown,I Feel Like Dancin',All Time Low,Dirty Work,spotify:track:655ooO5eAEicphEHAhZTS1,,,,backbtn,backbtn,True,,True,1495624275328,False";;;;;
"2017-05-24T11:16:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.155,unknown,Just The Way I'm Not,All Time Low,Dirty Work,spotify:track:6QUxtgIGJwyt4ltmIiBERQ,,,,fwdbtn,fwdbtn,True,,True,1495624303835,False";;;;;
"2017-05-24T11:16:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.155,unknown,Victoria,Joyce Manor,Never Hungover Again,spotify:track:3zvjgw8Lt41RIyYbrlegJk,,,,fwdbtn,fwdbtn,True,,True,1495624498979,False";;;;;
"2017-05-24T11:16:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1705,AT,213.162.68.155,unknown,Victoria,Joyce Manor,Never Hungover Again,spotify:track:3zvjgw8Lt41RIyYbrlegJk,,,,backbtn,endplay,True,,True,1495624500362,False";;;;;
"2017-05-24T11:16:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",321,AT,213.162.68.155,unknown,Pieces,Bry,Bry,spotify:track:03MTOceboT8Cv3Nr1qN2xr,,,,fwdbtn,fwdbtn,True,,True,1495624505341,False";;;;;
"2017-05-24T11:38:31Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",9813,AT,213.162.68.214,unknown,Another Travelin' Song,Bright Eyes,""I'm Wide Awake, It's Morning"",spotify:track:78aRLjDiQx6jo0GVW7aDA4,,,,trackdone,fwdbtn,True,,True,1495624783156,False";;;;;
"2017-05-24T11:38:33Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1124,AT,213.162.68.214,unknown,Care,Bry,Bry,spotify:track:2VRiul1VOv17QzryH6pPf1,,,,fwdbtn,fwdbtn,True,,False,1495625911490,False";;;;;
"2017-05-24T11:49:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",254946,AT,213.162.68.214,unknown,Gamble,Lucy Rose,Like I Used To,spotify:track:6om90uA35U78pcdHkoJlt2,,,,fwdbtn,trackdone,True,,False,1495626320701,False";;;;;
"2017-05-24T12:03:55Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.214,unknown,Running From Lions,All Time Low,Put Up Or Shut Up,spotify:track:03qhZFnLpipdPWSuVV2pZM,,,,fwdbtn,fwdbtn,True,,False,1495627433983,False";;;;;
"2017-05-24T12:03:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.214,unknown,No Way Out,AS IT IS,okay.,spotify:track:01pv6xcGzJgaiZAFqCYdzq,,,,fwdbtn,fwdbtn,True,,False,1495627434728,False";;;;;
"2017-05-24T12:10:23Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",4780,AT,213.162.68.165,unknown,Afire Love,Ed Sheeran,x,spotify:track:12B0Twa9kRz45Xw2PgXHJm,,,,trackdone,fwdbtn,True,,True,1495627701786,False";;;;;
"2017-05-24T12:25:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,213.162.68.210,unknown,The Party Scene,All Time Low,Put Up Or Shut Up,spotify:track:1KF8c8jFJEfhjZwr2z2Euj,,,,fwdbtn,fwdbtn,True,,True,1495628714497,False";;;;;
"2017-05-24T12:25:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1349,AT,213.162.68.210,unknown,Return The Favor,All Time Low,Dirty Work,spotify:track:7N28fYwqD9fkOgwyCOYUOZ,,,,fwdbtn,fwdbtn,True,,True,1495628710036,False";;;;;
"2017-05-24T12:25:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",215829,AT,213.162.68.210,unknown,Drown,Front Porch Step,Aware,spotify:track:4xzgVo1zQucUU8CpUNRD9I,,,,fwdbtn,fwdbtn,True,,True,1495628493949,False";;;;;
"2017-05-24T12:25:36Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",458,AT,213.162.68.210,unknown,Too Much,All Time Low,Nothing Personal (Deluxe Version),spotify:track:1lAErqCg84I1N4eVgUyDHU,,,,fwdbtn,fwdbtn,True,,True,1495628712641,False";;;;;
"2017-05-24T13:29:20Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",19444,AT,194.118.77.243,unknown,Somewhere In Neverland (Acoustic),All Time Low,Don't Panic: It's Longer Now!,spotify:track:6JpHf4oiOXpi0jvuz0pb7i,,,,trackdone,endplay,True,,True,1495629336242,False";;;;;
2017-05-24T16:54:33Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,194.118.77.243,unknown,A Daydream Away,All Time Low,Dirty Work,spotify:track:1GIQxjIAuUgA5w3hWW5TgN,,,,fwdbtn,fwdbtn,True,,False,1495644874551,False;;;;
2017-05-24T16:54:37Z,resi_maresi,Windows 10 (10.0.14393;" x64),0,AT,194.118.77.243,unknown,Train Under Water,Bright Eyes,""I'm Wide Awake, It's Morning"",spotify:track:2JE9Xp5V9UiK39JbKXGqWV,,,,fwdbtn,fwdbtn,True,,False,1495644878159,False";;;;
2017-05-24T16:54:46Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,194.118.77.243,unknown,Backseat Serenade (Acoustic),All Time Low,Don't Panic: It's Longer Now!,spotify:track:1XkW4LNh0ss8QIy40EsHMY,,,,fwdbtn,fwdbtn,True,,False,1495644887611,False;;;;
2017-05-24T16:54:47Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,194.118.77.243,unknown,Rylo Ken,Sunrise Skater Kids,Friendville,spotify:track:6xxNYNxSyyaLaMExPCwLcX,,,,fwdbtn,fwdbtn,True,,False,1495644888469,False;;;;
2017-05-24T16:55:13Z,resi_maresi,Windows 10 (10.0.14393;" x64),0,AT,194.118.77.243,unknown,""Same Suit, Different Tie"",The Maine,American Candy,spotify:track:7o8hXPmjoCZrM226iLGq91,,,,fwdbtn,fwdbtn,True,,False,1495644913508,False";;;;
2017-05-24T16:55:20Z,resi_maresi,Windows 10 (10.0.14393;" x64),0,AT,194.118.77.243,unknown,""So Long, And Thanks For All The Booze"",All Time Low,Don't Panic,spotify:track:5FzVg0PLwenrN3oJrZAkSz,,,,fwdbtn,fwdbtn,True,,False,1495644921010,False";;;;
2017-05-24T16:55:23Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,194.118.77.243,unknown,Lost In Stereo,All Time Low,Nothing Personal (Deluxe Version),spotify:track:3y3p0SdofrcavUCKhA5poS,,,,fwdbtn,fwdbtn,True,,False,1495644924253,False;;;;
2017-05-24T16:55:24Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,194.118.77.243,unknown,Pop Punk Pizza Party (feat. Dave Days),Sunrise Skater Kids,Friendville,spotify:track:5dv29s9Mzx7y6Ltxuy65C0,,,,fwdbtn,fwdbtn,True,,False,1495644925366,False;;;;
2017-05-24T16:56:30Z,resi_maresi,Windows 10 (10.0.14393; x64),0,AT,194.118.77.243,unknown,The Night I Drove Alone,Citizen,Youth,spotify:track:67UOyfV6E4U4Dv34oIawfX,,,,fwdbtn,fwdbtn,True,,False,1495644991422,False;;;;
"2017-05-24T17:21:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",105634,AT,194.118.77.243,unknown,Re-Do,Modern Baseball,Sports,spotify:track:5c8nmgU5vm9CyupuKmRaTq,,,,remote,trackdone,True,,False,1495646316922,False";;;;;
"2017-05-24T17:32:46Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",640,AT,194.118.77.243,unknown,This Song Is Gonna Buy Brendan Lukens a New Pair of Socks,Modern Baseball,""Split 7"""""",spotify:track:0zHvVpkuWQIDyFLtZZwziy,,,,fwdbtn,fwdbtn,True,,False,1495647164899,False";;;;;
"2017-05-24T17:32:50Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,194.118.77.243,unknown,Apartment,Modern Baseball,You're Gonna Miss It All,spotify:track:1I9F0E5gclBqJqujLExUxA,,,,fwdbtn,fwdbtn,True,,False,1495647169245,False";;;;;
"2017-05-24T17:32:50Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,194.118.77.243,unknown,Yeah Yeah Utah,Marietta,Couples Therapy,spotify:track:0Xfmn2X86vAas43LKBfRmN,,,,fwdbtn,fwdbtn,True,,False,1495647169904,False";;;;;
"2017-05-24T17:32:52Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,194.118.77.243,unknown,Left Of The Hill,The Hundred Acre Woods,Modern Baseball / The Hundred Acre Woods Split,spotify:track:0ZZMorhbqxenFxEB58i7iR,,,,fwdbtn,fwdbtn,True,,False,1495647172385,False";;;;;
"2017-05-24T17:32:55Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,194.118.77.243,unknown,Mass,Modern Baseball,Holy Ghost,spotify:track:3zAGDGiECAnk3kgACm1ckn,,,,fwdbtn,fwdbtn,True,,False,1495647174949,False";;;;;
"2017-05-24T17:33:00Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",3040,AT,194.118.77.243,unknown,The Weekend,Modern Baseball,Sports,spotify:track:1BCMfxB7baD3UuLv0KCqdS,,,,fwdbtn,endplay,True,,False,1495647175297,False";;;;;
"2017-05-24T17:36:08Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",186573,AT,194.118.77.243,unknown,Joanie,The Front Bottoms,Needy When I'm Needy,spotify:track:5INWlwa21TSPLA7SdIE9YS,,,,fwdbtn,trackdone,True,,False,1495647181489,False";;;;;
"2017-05-24T20:45:42Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",212000,AT,194.118.77.243,unknown,Get Me Out Of Here Alive,Aaron West and The Roaring Twenties,We Don't Have Each Other,spotify:track:0i2bV9fqFFUfBKEpU7HKPl,,,,fwdbtn,trackdone,False,,False,1495658531453,False";;;;;
"2017-05-24T21:05:05Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",219762,AT,194.118.77.243,unknown,Go Down In Histor,Four Year Strong,Four Year Strong,spotify:track:2gbSGgZFXaqcN2doDVLIQA,,,,trackdone,trackdone,False,,False,1495659685385,False";;;;;
"2017-05-24T21:07:47Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",154821,AT,194.118.77.243,unknown,Going To Bed Now,Modern Baseball,You're Gonna Miss It All,spotify:track:64qpumzBd9g3wKb2PHBN5w,,,,trackdone,logout,False,,False,1495659906406,False";;;;;
"2017-05-25T07:58:17Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",258093,AT,62.46.152.107,unknown,Legit Tattoo Gun,The Front Bottoms,The Front Bottoms,spotify:track:6DYtG0bfQjgHDvxMFhKV89,,,,trackdone,trackdone,True,,True,1495694534193,False";;;;;
