ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;;
"2014-08-28T17:43:33Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",233146,AT,62.46.154.65,unknown,Little Lion Man,Tonight Alive,Punk Goes Pop Volume 4,spotify:track:79k4ZDMN06XxO0gDRBfEC2,,,,trackdone,trackdone,False,0.0,False,0,False";;;;;
2014-09-22T20:15:27Z,resi_maresi,Windows 8 (6.2.9200; x64),22151,AT,80.121.13.167,unknown,Occupy Your Mind,Villagers,Occupy Your Mind,spotify:track:4YM6vFq8KTOeJ0ONMqB1pq,,,,clickrow,clickrow,False,1.0,False,0,False;;;;
"2014-09-22T20:47:14Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",229533,AT,80.121.13.167,unknown,Holocaust,Big Star,Third/Sister Lovers,spotify:track:7ieNZ5UKzXdoKgzwsP8DOc,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2014-09-29T11:50:38Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",67337,AT,213.240.104.101,unknown,Voyage voyage,Desireless,François,spotify:track:2d8D7uk3tbAThjRkdfrx9c,,,,appload,fwdbtn,False,1.0,False,0,False";;;;;
"2014-09-29T11:51:45Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",67662,AT,213.240.104.101,unknown,Rock Me Amadeus - The Gold Mix,Falco,The Ultimate Collection,spotify:track:5u7e86QjzdQKieVt4Y3Kc2,,,,fwdbtn,fwdbtn,True,1.0,False,0,False";;;;;
"2014-09-29T11:53:53Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",4504,AT,213.240.104.101,unknown,Self Control,Laura Branigan,Self Control,spotify:track:6JNJERZGJwDVgkmbohBw7u,,,,fwdbtn,fwdbtn,True,1.0,False,0,False";;;;;
"2014-09-29T11:54:00Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",7848,AT,213.240.104.101,unknown,Every Breath You Take,The Police,The Very Best Of Sting And The Police,spotify:track:16fzReMJmcLlBccnZCTZNS,,,,fwdbtn,fwdbtn,True,1.0,False,0,False";;;;;
2014-09-29T20:35:41Z,resi_maresi,Windows 8 (6.2.9200; x64),207680,AT,213.240.104.101,unknown,Better Together,Jack Johnson,In Between Dreams,spotify:track:2iXdwVdzA0KrI2Q0iZNJbX,,,,clickrow,trackdone,False,0.0,False,0,False;;;;
2014-09-29T20:47:20Z,resi_maresi,Windows 8 (6.2.9200; x64),258588,AT,213.240.104.101,unknown,The A Team,Ed Sheeran,The A Team,spotify:track:3PB8iSyxMHfyENnye0v7Sl,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2014-09-29T20:50:43Z,resi_maresi,Windows 8 (6.2.9200; x64),202775,AT,213.240.104.101,unknown,Rolling Stone,Passenger,Whispers,spotify:track:0Nlj80k9i995iNbynATdxe,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2014-09-29T21:27:14Z,resi_maresi,Windows 8 (6.2.9200; x64),26331,AT,213.240.104.101,unknown,Skinny Love,Birdy,Birdy,spotify:track:4RL77hMWUq35NYnPLXBpih,,,,trackdone,fwdbtn,True,1.0,False,0,False;;;;
"2014-09-30T19:46:22Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",214573,AT,91.114.170.156,unknown,When You See My Friends,Mayday Parade,Mayday Parade,spotify:track:5M7OvJqw8FvIr4jLJLwCi1,,,,trackdone,trackdone,False,0.0,False,0,False";;;;;
"2014-10-06T20:26:13Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",18947,AT,80.121.101.255,unknown,Kids - Oliver Nelson Remix,Mikky Ekko,Kids Remix EP,spotify:track:0P7wa8dTJYpy05CggXqkLB,,,,appload,appload,False,1.0,False,0,False";;;;;
"2014-10-06T20:26:52Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",9195,AT,80.121.101.255,unknown,Thoughtful Afternoon Rainforest Environment,Nature Sounds,Rainforest - Sounds of Nature,spotify:track:2LGjiCAsPfefOcsUPZlgLI,,,,appload,appload,False,1.0,False,0,False";;;;;
"2014-10-06T20:45:06Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",268400,AT,80.121.101.255,unknown,Hoppípolla,Sigur Rós,Best Of The Bands - Classic Tracks,spotify:track:6FVOUGdUiG8P3jKSyoiLKd,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2014-10-12T10:44:47Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",4783,AT,194.166.170.105,unknown,Headfirst Slide Into Cooperstown On A Bad Bet,Fall Out Boy,Folie à Deux,spotify:track:73y6XOEofmhwTZR62oOYwo,,,,appload,fwdbtn,False,1.0,False,0,False";;;;;
"2014-10-12T10:52:50Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",179813,AT,194.166.170.105,unknown,Graveyard Dancing,Destroy Rebuild Until God Shows,D.R.U.G.S.,spotify:track:7beMeoBjYCAe6FSVvFGXSA,,,,appload,trackdone,False,0.0,False,0,False";;;;;
2014-10-13T19:13:33Z,resi_maresi,Windows 8 (6.2.9200;" x64),366573,AT,213.240.119.93,unknown,Demolition Lovers,My Chemical Romance,""I Brought You My Bullets, You Brought Me Your Love"",spotify:track:67aPk88g0YjqAgg9awgwUb,,,,unknown,trackdone,False,0.0,False,0,False";;;;
2014-10-20T16:09:42Z,resi_maresi,Windows 8 (6.2.9200; x64),19458,AT,80.121.13.177,unknown,Close to Home,Lyle Mays,Lyle Mays,spotify:track:37ejCMh6fD6kg6XF3sFHiL,,,,clickrow,clickrow,False,1.0,False,0,False;;;;
2014-10-26T16:11:36Z,resi_maresi,Windows 8 (6.2.9200; x64),243382,AT,80.121.89.127,unknown,,,,,,,,trackdone,trackdone,False,0.0,False,0,False;;;;
2014-10-28T16:29:54Z,resi_maresi,Windows 8 (6.2.9200; x64),7680,AT,213.240.111.230,unknown,,,,,,,,appload,endplay,False,0.0,False,0,False;;;;
"2014-10-31T11:06:24Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",183813,AT,213.240.110.67,unknown,Make A Move,Icon For Hire,Scripted,spotify:track:0FtD1ZukwCnuTfTNuwxrQM,,,,trackdone,trackdone,False,0.0,False,0,False";;;;;
"2014-11-01T14:04:27Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",9055,AT,91.113.66.132,unknown,Paradise,Craig Owens,Punk Goes Pop 5,spotify:track:7mgEgdmM71UE7mU6Vg7H3C,,,,appload,endplay,False,1.0,False,0,False";;;;;
2014-11-02T14:35:55Z,resi_maresi,Windows 8 (6.2.9200; x64),249760,AT,80.121.11.145,unknown,Song for the Broken,Close Your Eyes,We Will Overcome,spotify:track:7nFgEVfefZjal4Qc2h9BBy,,,,fwdbtn,trackdone,False,0.0,False,0,False;;;;
"2014-11-02T20:25:29Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",3111,AT,80.121.99.126,unknown,Revelation,Black Veil Brides,Wretched and Divine: The Story Of The Wild Ones Ultimate Edition,spotify:track:7Da65f2CLpTg3n61ruVNwH,,,,fwdbtn,fwdbtn,False,1.0,False,0,False";;;;;
2014-11-16T20:41:36Z,resi_maresi,Windows 8 (6.2.9200; x64),211439,AT,80.121.102.120,unknown,Break Down The Walls,Asking Alexandria,From Death To Destiny,spotify:track:411GxeLBfejBTzT1WBXSgn,,,,trackdone,trackdone,False,0.0,False,0,False;;;;
2014-11-16T20:50:09Z,resi_maresi,Windows 8 (6.2.9200; x64),209453,AT,80.121.102.120,unknown,Break Free,Of Mice & Men,Restoring Force,spotify:track:42EfeKhnVCyCjiNKxC3nDT,,,,trackdone,trackdone,False,0.0,False,0,False;;;;
2014-11-16T21:06:27Z,resi_maresi,Windows 8 (6.2.9200; x64),1996,AT,80.121.102.120,unknown,Chelsea Smile,Bring Me The Horizon,Suicide Season Cut Up!,spotify:track:0IebF3yDXM6KJX1xhMkdoe,,,,fwdbtn,fwdbtn,False,1.0,False,0,False;;;;
2014-11-17T21:05:04Z,resi_maresi,Windows 8 (6.2.9200; x64),228336,AT,88.117.125.224,unknown,,,,,,,,trackdone,trackdone,False,0.0,False,0,False;;;;
"2014-11-18T05:32:13Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",3111,AT,88.117.125.224,unknown,Rawwwrr!,Bring Me The Horizon,This Is What The Edge Of Your Seat Was Made For,spotify:track:2jQB016fnN6cVxb7OajOhY,,,,fwdbtn,fwdbtn,False,1.0,False,0,False";;;;;
"2014-11-18T05:40:12Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",86563,AT,88.117.125.224,unknown,Can't Stand It,Never Shout Never,EP 02,spotify:track:4ao2hBaH3oajRQ3mikaHVv,,,,fwdbtn,endplay,False,1.0,False,0,False";;;;;
"2014-11-21T18:09:44Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",12910,AT,91.114.175.118,unknown,Bite My Tongue,You Me At Six,Sinners Never Sleep,spotify:track:1FIWe0EWWE6D8soz2ZsMuM,,,,trackdone,fwdbtn,False,1.0,False,0,False";;;;;
2014-12-01T18:34:31Z,resi_maresi,Windows 8 (6.2.9200; x64),223973,AT,194.118.13.184,unknown,,,,,,,,trackdone,trackdone,True,0.0,False,0,False;;;;
2014-12-02T21:09:49Z,resi_maresi,Windows 8 (6.2.9200; x64),2043,AT,80.121.9.101,unknown,This Christmas (I'll Burn It to the Ground),Set It Off,Punk Goes Christmas,spotify:track:28bF3yaeSwiC98FaUYaxzG,,,,fwdbtn,fwdbtn,True,1.0,False,0,False;;;;
"2015-01-11T21:03:32Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",264653,AT,194.118.8.70,unknown,Besitos,Pierce The Veil,Selfish Machines (Reissue),spotify:track:163ZkKtGjrCU3GquoCqiZZ,,,,trackdone,trackdone,False,0.0,False,0,False";;;;;
"2015-01-11T21:03:40Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",7848,AT,194.118.8.70,unknown,Gangsta's Paradise,Falling In Reverse,Punk Goes 90's: Vol. 2,spotify:track:0NQBcv6JrZbSHQdjnfmu1Z,,,,trackdone,fwdbtn,False,1.0,False,0,False";;;;;
"2015-01-12T19:10:44Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",216586,AT,212.197.163.240,unknown,The Politics of Knife Fighting,Jamie's Elsewhere,Guidebook For Sinners Turned Saints,spotify:track:4NHnG0mC4I1hw91ftReyej,,,,trackdone,trackdone,False,0.0,False,0,False";;;;;
"2015-01-25T18:14:38Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",273571,AT,80.121.89.220,unknown,Sleepless,Follow My Lead,Sleepless,spotify:track:70NXf2lJKEPIGgf5VVdV3v,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2015-01-28T06:29:20Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",195320,AT,91.114.175.194,unknown,Carry On,blessthefall,Hollow Bodies,spotify:track:7wcgD766g9JN0EuvmkS2jF,,,,trackdone,trackdone,False,0.0,False,0,False";;;;;
"2015-01-28T06:36:16Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",192506,AT,91.114.175.194,unknown,Would You Still Be There,Of Mice & Men,Restoring Force,spotify:track:0m5PQFyWWwclSA0T813jnU,,,,trackdone,trackdone,False,0.0,False,0,False";;;;;
"2015-01-28T07:05:48Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",35805,AT,91.114.175.194,unknown,Anaesthetist,Enter Shikari,The Mindsweep,spotify:track:2CyhQvZOTDJtHZnvmhRPEJ,,,,fwdbtn,fwdbtn,False,1.0,False,0,False";;;;;
"2015-01-30T21:21:59Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",55741,AT,178.191.21.202,unknown,Game Freak (Acoustic),Ghost Town,Game Freak (Acoustic),spotify:track:5Uyzi7bRVsNTLBuuuYoKDP,,,,trackdone,fwdbtn,False,1.0,False,0,False";;;;;
"2015-02-01T18:03:12Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",177725,AT,178.191.21.240,unknown,""Baby, You Wouldn't Last A Minute On The Creek"",Chiodos,All's Well That Ends Well,spotify:track:6p4jnIWFWyLz0zUo2RD9iu,,,,trackdone,fwdbtn,False,1.0,False,0,False";;;;;
"2015-03-24T17:36:58Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",170000,AT,212.197.140.17,unknown,Rape Me,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,spotify:track:11Tm0hw3DDF1gqU0kSEwiC,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2015-03-24T17:56:37Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",257053,AT,212.197.140.17,unknown,Lithium,Nirvana,Nevermind,spotify:track:26D1PRJjD9Jj1JGRk88KVc,,,,trackdone,trackdone,True,0.0,False,0,False";;;;;
"2015-03-27T05:47:46Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",5108,AT,91.113.64.204,unknown,Prove Me Right,Memphis May Fire,Challenger,spotify:track:0t3IA88SWvS4W7zAfxgKA4,,,,appload,fwdbtn,False,1.0,False,0,False";;;;;
"2015-04-02T14:52:39Z,resi_maresi,""Android OS 4.3 API 18 (samsung, GT-I9300)"",242066,AT,194.118.13.55,unknown,The Sinner,Memphis May Fire,The Hollow,spotify:track:4SAeLRKTvdvEKUvpYIoBzT,,,,trackdone,trackdone,False,0.0,False,0,False";;;;;
