ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;
"2018-07-10T22:10:11Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",633,AT,178.165.129.252,unknown,I Envy Your Apathy,Tigers Jaw,Charmer,spotify:track:2uTQ3wXFBTuVfO7BOw9lb2,,,,trackdone,trackdone,True,,False,1531260609260,False";;;;
"2018-07-12T10:02:01Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",192825,AT,195.3.86.199,unknown,Don't Come Down,The Maine,Lovely Little Lonely,spotify:track:47ojH5LeQhl1ZltSAHBEFF,,,,trackdone,trackdone,True,,False,1531389526974,False";;;;
"2018-07-12T14:07:14Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",12524,AT,178.165.129.164,unknown,Eating My Words,Four Year Strong,Four Year Strong,spotify:track:1F1YTTcOlPAmqlnJp35kZi,,,,fwdbtn,trackdone,True,,False,1531404421195,False";;;;
"2018-07-12T19:11:33Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",25375,AT,178.165.129.164,unknown,Don't Cha,The Pussycat Dolls,PCD,spotify:track:24kGngQeXHt0uhffKpq0zj,,,,trackdone,trackdone,True,,False,1531422665948,False";;;;
"2018-07-12T19:21:33Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",199733,AT,178.165.129.164,unknown,TiK ToK,Kesha,Pure... 2000s Party,spotify:track:6zQlRd6tvEVJm59P8PMj7o,,,,trackdone,trackdone,True,,False,1531423092811,False";;;;
"2018-07-12T19:22:09Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",1745,AT,178.165.129.164,unknown,Where Is The Love?,Black Eyed Peas,Elephunk,spotify:track:1FreAz1lmnDi5aKLB6GdFM,,,,fwdbtn,fwdbtn,True,,False,1531423327181,False";;;;
"2018-07-12T19:32:10Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",230760,AT,178.165.129.164,unknown,Use Somebody,Kings of Leon,Only By The Night,spotify:track:5VGlqQANWDKJFl0MBG3sg2,,,,trackdone,trackdone,True,,False,1531423698934,False";;;;
"2018-07-12T19:47:42Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",1230,AT,178.165.129.164,unknown,I'm Like A Bird,Nelly Furtado,""Whoa, Nelly!"",spotify:track:2tP7ZekzXfduShx8C6cbll,,,,trackdone,trackdone,True,,False,1531424858695,False";;;;
"2018-07-12T20:09:56Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",216666,AT,178.165.129.164,unknown,""Hey, Soul Sister"",Train,""Hey, Soul Sister"",spotify:track:0KpfYajJVVGgQ32Dby7e9i,,,,trackdone,trackdone,True,,False,1531425978555,False";;;;
"2018-07-12T20:45:29Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",334666,AT,178.165.129.164,unknown,Snow (Hey Oh),Red Hot Chili Peppers,Snow (Hey Oh),spotify:track:6fgbQt13JlpN59PytgTMsA,,,,fwdbtn,trackdone,True,,False,1531427995239,False";;;;
"2018-07-12T20:58:18Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",215160,AT,178.165.129.164,unknown,So What,P!nk,Funhouse: The Tour Edition,spotify:track:19qn6oU2t0E72ENA0aWNsX,,,,trackdone,trackdone,True,,False,1531428882170,False";;;;
"2018-07-12T21:03:32Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",3697,AT,178.165.129.164,unknown,I Like to Move It,Crazy Frog,Crazy Frog presents Crazy Hits,spotify:track:3heDtYcDUp5y2ykqjoChTj,,,,clickrow,trackdone,True,,False,1531429406009,False";;;;
"2018-07-12T21:19:10Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",12196,AT,178.165.129.164,unknown,I Love You,Barney,""Barney's Run, Jump, Skip, and Sing"",spotify:track:6liItNl0UIKKOk6wwYIvEW,,,,fwdbtn,fwdbtn,True,,False,1531430336945,False";;;;
"2018-07-13T11:35:10Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",58138,AT,213.162.72.162,unknown,Heatstroke,Brick + Mortar,Bangs,spotify:track:4nIrKKu28sn0EqS6RUXbMj,,,,trackdone,fwdbtn,True,,False,1531481642621,False";;;;
"2018-07-13T11:40:38Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",154845,AT,213.162.72.162,unknown,Figure You Out,Citizen,Youth,spotify:track:7oYdK5fDCUvkWTWqGs9n1S,,,,fwdbtn,trackdone,True,,False,1531481719572,False";;;;
"2018-07-13T16:21:45Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",9322,AT,213.162.72.234,unknown,Jasey Rae (Acoustic),All Time Low,Put Up or Shut Up (Deluxe Version),spotify:track:6BwJLmS6KC7xOADo74vL6q,,,,fwdbtn,fwdbtn,True,,False,1531498893288,False";;;;
"2018-07-13T16:31:51Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",182858,AT,213.162.72.234,unknown,Twist,Knuckle Puck,Shapeshifter,spotify:track:4zhImClNLXLk0ejfOzdbtl,,,,trackdone,trackdone,True,,False,1531499327701,False";;;;
"2018-07-13T16:46:50Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",15932,AT,213.162.72.234,unknown,Secrets (Acoustic Version),State Champs,Around the World and Back (Deluxe),spotify:track:2dX5S0e5eF1XtJtQ7QBc8M,,,,trackdone,fwdbtn,True,,False,1531500391738,False";;;;
2018-07-15T09:07:19Z,resi_maresi,Windows 10 (10.0.17134; x64),251240,AT,178.165.128.239,unknown,2YL,The Front Bottoms,Back on Top,spotify:track:2g7K7UFi5tVl8itvpFxYKH,,,,trackdone,trackdone,True,,False,1531645384940,False;;;
2018-07-15T09:25:42Z,resi_maresi,Windows 10 (10.0.17134; x64),196360,AT,178.165.128.239,unknown,Woman (feat. The Dap-Kings Horns),Kesha,Rainbow,spotify:track:1kJtfldK9F7XmsSiSNlbth,,,,fwdbtn,trackdone,True,,False,1531646544546,False;;;
2018-07-15T19:24:09Z,resi_maresi,Windows 10 (10.0.17134; x64),224874,AT,178.165.129.59,unknown,Happy Little Pill,Troye Sivan,TRXYE,spotify:track:4z8Ll8nU1jMqB8HvKTyLP1,,,,fwdbtn,trackdone,True,,False,1531682423050,False;;;
"2018-07-16T08:17:09Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",38297,AT,213.208.157.40,unknown,Gobshite,WSTR,""Red, Green or Inbetween"",spotify:track:2t6Lt470WYdCRIuXgX1NSr,,,,trackdone,trackdone,True,,False,1531728990302,False";;;;
"2018-07-16T09:00:17Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",186919,AT,213.208.157.40,unknown,Stories Of A Different Kind,New Found Glory,Resurrection: Ascension,spotify:track:1red0LRVol4vsvhuQQP9K2,,,,trackdone,trackdone,True,,False,1531731431460,False";;;;
"2018-07-16T09:28:26Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",297346,AT,213.208.157.40,unknown,Flashlight,The Front Bottoms,The Front Bottoms,spotify:track:7G934pV1tSJ6UohJSOxpRF,,,,trackdone,trackdone,True,,False,1531733009626,False";;;;
"2018-07-16T09:36:32Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",244573,AT,213.208.157.40,unknown,I'm a Mess,Ed Sheeran,x,spotify:track:0xCA70t1ZA4fa9UOE0lIJm,,,,trackdone,trackdone,True,,False,1531733547874,False";;;;
"2018-07-16T09:38:22Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",110093,AT,213.208.157.40,unknown,All I Want Is Nothing,Frank Iero,Stomachaches,spotify:track:0CSXhPEL7jpwoaDbPHEqJA,,,,trackdone,trackdone,True,,False,1531733793355,False";;;;
"2018-07-16T17:53:47Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",56464,AT,212.95.8.215,unknown,Rewrite The Stars,Zac Efron,The Greatest Showman (Original Motion Picture Soundtrack),spotify:track:65fpYBrI8o2cfrwf2US4gq,,,,clickrow,endplay,False,,False,1531763571329,False";;;;
"2018-07-16T17:57:21Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",214373,AT,212.95.8.215,unknown,The Other Side,Hugh Jackman,The Greatest Showman (Original Motion Picture Soundtrack),spotify:track:2cKovq3l6OJjhVVDbVKOsr,,,,clickrow,trackdone,False,,False,1531763628129,False";;;;
"2018-07-16T18:44:49Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",1258,AT,212.95.8.213,unknown,A Million Dreams (Reprise),Austyn Johnson,The Greatest Showman (Original Motion Picture Soundtrack),spotify:track:66y7x28jXOPrcmu3D5Zjh6,,,,trackdone,trackdone,True,,False,1531766688707,False";;;;
"2018-07-17T15:38:55Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",214706,AT,213.162.72.189,unknown,Sorry,Nothing But Thieves,Broken Machine (Deluxe),spotify:track:6rAXHPd18PZ6W8m9EectzH,,,,trackdone,trackdone,False,,False,1531841720647,False";;;;
"2018-07-18T12:47:37Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",72381,AT,188.21.3.1,unknown,Growing Old With You,Headphone Activist,Growing Old With You,spotify:track:5yvTiF4yWLD5SbITHv7M0C,,,,clickrow,trackdone,True,,False,1531917984306,False";;;;
"2018-07-18T13:47:44Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",109000,AT,213.208.157.36,unknown,Au Revoir - Adios,The Front Bottoms,Talon of the Hawk,spotify:track:2jvXkq3OvG0i1NoBU25vSX,,,,trackdone,trackdone,True,,False,1531921554075,False";;;;
"2018-07-18T15:23:50Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",2519,AT,91.141.3.40,unknown,Painting Flowers,All Time Low,Painting Flowers,spotify:track:0AuNW1iBQUJoAnj5SlRjQP,,,,clickrow,unexpected-exit-while-paused,True,,False,1531925489219,False";;;;
"2018-07-18T17:39:24Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",2251,AT,62.47.29.243,unknown,Flowers Where Your Face Should Be,The Wonder Years,Sister Cities,spotify:track:564dOJEso5LyJVuk5rrV0O,,,,clickrow,endplay,True,,False,1531935562077,False";;;;
"2018-07-18T17:44:10Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",272533,AT,62.47.29.243,unknown,Flowers Where Your Face Should Be,The Wonder Years,Sister Cities,spotify:track:564dOJEso5LyJVuk5rrV0O,,,,clickrow,trackdone,True,,False,1531935578404,False";;;;
"2018-07-19T11:58:23Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",149438,AT,62.47.29.243,unknown,Can't Help Myself,""Now, Now"",Saved,spotify:track:3Cu2QwQunOAQOuqd8kIjqv,,,,trackdone,endplay,True,,False,1532001343317,False";;;;
"2018-07-19T12:57:51Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",51600,AT,62.47.29.243,unknown,xx,Hayley Kiyoko,Expectations,spotify:track:1v0uMj6rNBAA4wsq6rLkqL,,,,trackdone,trackdone,True,,False,1532005019837,False";;;;
"2018-07-19T13:08:23Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",229655,AT,62.47.29.243,unknown,Girls Like Girls,Hayley Kiyoko,This Side of Paradise - EP,spotify:track:3dNjUFt6EFU4Gq6Q5vfJqf,,,,trackdone,trackdone,True,,False,1532005473864,False";;;;
"2018-07-19T15:59:02Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",253420,AT,62.47.29.243,unknown,White Eyes,The Wombats,Beautiful People Will Ruin Your Life,spotify:track:29iHI9FTSHeC4x4ZUnU5Id,,,,clickrow,trackdone,True,,False,1532015689996,False";;;;
"2018-07-19T16:11:04Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",188418,AT,62.47.29.243,unknown,Dip You in Honey,The Wombats,Beautiful People Will Ruin Your Life,spotify:track:0WVOvueWnsUYLHzXHguU1J,,,,trackdone,trackdone,True,,False,1532016476350,False";;;;
"2018-07-19T17:33:16Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",305746,AT,62.47.29.243,unknown,All I Want,Kodaline,In A Perfect World (Deluxe),spotify:track:2jTidefcsTu6VQhpIImJrt,,,,trackdone,trackdone,True,,False,1532021290595,False";;;;
"2018-07-20T10:00:24Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",192813,AT,62.47.28.196,unknown,Far Drive,The Front Bottoms,Going Grey,spotify:track:2W3aQvHX1vvZq5MHGHG1ID,,,,trackdone,trackdone,True,,False,1532080631784,False";;;;
"2018-07-20T10:02:10Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",104508,AT,62.47.28.196,unknown,Ocean,The Front Bottoms,Going Grey,spotify:track:5woK5a239IHU1hMOIk4Umn,,,,trackdone,trackdone,True,,False,1532080824691,False";;;;
"2018-07-20T12:33:19Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",229933,AT,62.47.28.196,unknown,Father,The Front Bottoms,The Front Bottoms,spotify:track:1e8P3x6RtiAg7qaDgnNznb,,,,trackdone,trackdone,True,,False,1532089769936,False";;;;
"2018-07-20T15:14:49Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",240826,AT,62.47.28.196,unknown,You Used to Say (Holy Fuck),The Front Bottoms,Going Grey,spotify:track:3KPp825w9niuNqzXu9AgQ4,,,,trackdone,trackdone,True,,False,1532099448591,False";;;;
"2018-07-20T15:24:16Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",122186,AT,62.47.28.196,unknown,Looking Like You Just Woke Up,The Front Bottoms,The Front Bottoms,spotify:track:0CexMyMRCDuwKKV4yMUM8A,,,,trackdone,trackdone,True,,False,1532100134285,False";;;;
"2018-07-20T15:53:47Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",167306,AT,62.47.28.196,unknown,Be Nice to Me,The Front Bottoms,Rose,spotify:track:2mQqKFxQ6PDSKyFOCSLrXc,,,,trackdone,trackdone,True,,False,1532101860342,False";;;;
"2018-07-20T17:36:20Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",93251,AT,62.47.28.196,unknown,Raining,The Front Bottoms,Going Grey,spotify:track:4YyOPaXcxCmpv3c7SQUo5e,,,,trackdone,logout,True,,False,1532102240795,False";;;;
"2018-07-20T18:33:50Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",199141,AT,212.95.8.169,unknown,Driftwood,Boston Manor,Driftwood,spotify:track:7vYrhFEDhg2LOuyWbWhFFv,,,,trackdone,trackdone,True,,False,1532111430265,False";;;;
"2018-07-20T18:48:17Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",6017,AT,212.95.8.169,unknown,Ancient West,Have Mercy,The Earth Pushed Back,spotify:track:478xRanH4PGZEDHAHbACcg,,,,trackdone,trackdone,True,,False,1532112491246,False";;;;
"2018-07-20T18:52:44Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",266506,AT,212.95.8.169,unknown,Straight Razor,Matt Maeson,Who Killed Matt Maeson,spotify:track:19eS1kCEvKz2eVOrRGb1uL,,,,trackdone,trackdone,True,,False,1532112500897,False";;;;
"2018-07-20T18:53:00Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",289,AT,212.95.8.169,unknown,Mirrors,PVRIS,White Noise,spotify:track:7x3mjlfZGL8ABZUNBzHtSA,,,,trackdone,trackdone,True,,False,1532112780733,False";;;;
"2018-07-21T06:09:09Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",315250,AT,212.95.8.163,unknown,Good Love,The Maine,Pioneer & The Good Love,spotify:track:1jBPNIItDrzs8uiLWu1Dx6,,,,trackdone,trackdone,True,,False,1532153034894,False";;;;
"2018-07-21T06:13:32Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",738,AT,212.95.8.163,unknown,Bibia Be Ye Ye,Ed Sheeran,÷,spotify:track:6SznMYPQJHzr3IwsAHLId2,,,,trackdone,trackdone,True,,False,1532153612395,False";;;;
"2018-07-21T06:13:48Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",517,AT,212.95.8.163,unknown,Paint You Wings,All Time Low,Don't Panic,spotify:track:3ldU8NwsEm6qJBEhRmjFvK,,,,trackdone,fwdbtn,True,,False,1532153620164,False";;;;
"2018-07-21T16:11:42Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",0,AT,213.162.72.158,unknown,Gamble,Lucy Rose,Like I Used To,spotify:track:6om90uA35U78pcdHkoJlt2,,,,trackdone,trackdone,True,,False,1532189500177,False";;;;
"2018-07-21T16:22:08Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",180946,AT,213.162.72.236,unknown,Book of Me and You - Home Recording,The Maine,Black & White,spotify:track:4b9Xsf0J8EiiMtMb15SYEE,,,,trackdone,trackdone,True,,False,1532189927674,False";;;;
"2018-07-22T20:44:58Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",133681,AT,91.141.0.138,unknown,For Baltimore,All Time Low,Don't Panic,spotify:track:4bKE8zuzZg8e3fNdpK7QY9,,,,trackdone,unexpected-exit-while-paused,True,,False,1532247601591,False";;;;
"2018-07-23T08:10:28Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",197075,AT,88.116.240.145,unknown,Candour,Neck Deep,Wishful Thinking,spotify:track:4hjNUSVutNw9UoXAmfVF69,,,,trackdone,trackdone,True,,False,1532333231870,False";;;;
"2018-07-23T09:13:16Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",1315,AT,91.141.2.83,unknown,This Is The End,The Maine,Can't Stop Won't Stop,spotify:track:3FLIWDxgfLDHNuWwEaKYbh,,,,fwdbtn,fwdbtn,True,,False,1532337195254,False";;;;
2018-07-23T10:42:58Z,resi_maresi,Windows 10 (10.0.17134; x64),237057,AT,91.141.2.83,unknown,Stranger,Can't Swim,Fail You Again,spotify:track:6ZCb0vQO4UqQKSYls15HZA,,,,trackdone,trackdone,True,,False,1532342339233,False;;;
2018-07-23T17:39:26Z,resi_maresi,Windows 10 (10.0.17134; x64),2310,AT,91.141.2.83,unknown,What Did You Expect?,Neck Deep,Wishful Thinking,spotify:track:6P8BIkjHSVve0sj3rWe57M,,,,trackdone,trackdone,True,,False,1532367561769,False;;;
2018-07-23T17:39:33Z,resi_maresi,Windows 10 (10.0.17134; x64),1216,AT,91.141.2.83,unknown,Drones,Rise Against,The Sufferer & The Witness,spotify:track:22halVfBvS3kd9ZaLAQ3Aw,,,,trackdone,trackdone,True,,False,1532367569341,False;;;
2018-07-23T17:42:45Z,resi_maresi,Windows 10 (10.0.17134; x64),192280,AT,91.141.2.83,unknown,Peace Sign,The Front Bottoms,Going Grey,spotify:track:7BTfCCOitwPLJLlgPMpz1g,,,,trackdone,trackdone,True,,False,1532367571885,False;;;
2018-07-23T17:53:03Z,resi_maresi,Windows 10 (10.0.17134; x64),93589,AT,91.141.2.83,unknown,Big Bad World,Kodaline,In A Perfect World (Deluxe),spotify:track:4u7ugVwIsu3gUvhkCnu39x,,,,trackdone,trackdone,True,,False,1532368286735,False;;;
2018-07-24T09:23:46Z,resi_maresi,Windows 10 (10.0.17134; x64),237779,AT,178.165.130.68,unknown,Mars (Instrumental),Sleeping At Last,Atlas: Space (Deluxe),spotify:track:23VE3GcTusI2Va8UR5Gix9,,,,trackdone,trackdone,False,,False,1532423987337,False;;;
2018-07-24T09:45:39Z,resi_maresi,Windows 10 (10.0.17134; x64),227222,AT,178.165.130.68,unknown,Pluto (Instrumental),Sleeping At Last,Atlas: Space (Deluxe),spotify:track:5dxPiIEOFLg76N0HvUymRc,,,,trackdone,trackdone,False,,False,1532425310932,False;;;
2018-07-24T09:47:00Z,resi_maresi,Windows 10 (10.0.17134; x64),78250,AT,178.165.130.68,unknown,Atlas: Four,Sleeping At Last,Atlas: Four,spotify:track:5trLena0aJdkWGIKDYxaDw,,,,clickrow,endplay,False,,False,1532425539843,False;;;
2018-07-24T20:16:38Z,resi_maresi,Windows 10 (10.0.17134; x64),2619,AT,178.165.128.130,unknown,Batter Up,The Greatest Bits,Night in the Woods,spotify:track:7z9eQU5gkc4SN5giXaCj86,,,,trackdone,trackdone,False,,False,1532463393825,False;;;
2018-07-24T20:16:48Z,resi_maresi,Windows 10 (10.0.17134; x64),1880,AT,178.165.128.130,unknown,Astral Coal Town,The Greatest Bits,Night in the Woods,spotify:track:4VkinxvsgcozYDXFgEUKtg,,,,trackdone,trackdone,False,,False,1532463404324,False;;;
2018-07-25T09:43:27Z,resi_maresi,Windows 10 (10.0.17134; x64),2460,AT,178.165.128.130,unknown,Where Do We Belong? Anywhere But Here,Frank Iero,Stomachaches,spotify:track:1j4CJriJLLclhg11Vclyx8,,,,fwdbtn,fwdbtn,True,,False,1532511802769,False;;;
2018-07-25T09:51:53Z,resi_maresi,Windows 10 (10.0.17134; x64),244241,AT,178.165.128.130,unknown,The Place You Love,Have Mercy,A Place of Our Own,spotify:track:7Jajs9GsPhTmKv3nkeSKRJ,,,,trackdone,trackdone,True,,False,1532512067319,False;;;
2018-07-25T19:41:23Z,resi_maresi,Windows 10 (10.0.17134; x64),217624,AT,77.119.128.136,unknown,Everything is Fine,All Time Low,Everything Is Fine,spotify:track:3jH8jVAWhw59adF6lRmsfn,,,,fwdbtn,trackdone,True,,False,1532547464639,False;;;
2018-07-25T19:41:36Z,resi_maresi,Windows 10 (10.0.17134; x64),0,AT,77.119.128.136,unknown,We'll All Be...,The Maine,Can't Stop Won't Stop,spotify:track:7kLVOHkDirE4ASScE5QuXu,,,,fwdbtn,fwdbtn,True,,False,1532547693864,False;;;
2018-07-25T19:41:42Z,resi_maresi,Windows 10 (10.0.17134;" x64),0,AT,77.119.128.136,unknown,Punchline,WSTR,""Red, Green or Inbetween"",spotify:track:7faPei2YEmKhEsTomrHMTi,,,,fwdbtn,fwdbtn,True,,False,1532547699888,False";;;
2018-07-25T19:41:43Z,resi_maresi,Windows 10 (10.0.17134; x64),0,AT,77.119.128.136,unknown,Good Enough,Tiny Moving Parts,Celebrate,spotify:track:4TCoqjs0ziTyhFEmgPDFWn,,,,fwdbtn,fwdbtn,True,,False,1532547700965,False;;;
2018-07-25T19:41:47Z,resi_maresi,Windows 10 (10.0.17134; x64),0,AT,77.119.128.136,unknown,Mountain at My Gates,Foals,What Went Down,spotify:track:53L6A3I9vf7rgEZnMzx54E,,,,fwdbtn,fwdbtn,True,,False,1532547705043,False;;;
2018-07-25T19:41:48Z,resi_maresi,Windows 10 (10.0.17134; x64),0,AT,77.119.128.136,unknown,New Man,Ed Sheeran,÷,spotify:track:5HDPtsnyb3maFmPL8LLUTG,,,,fwdbtn,fwdbtn,True,,False,1532547706058,False;;;
2018-07-25T19:57:29Z,resi_maresi,Windows 10 (10.0.17134; x64),16693,AT,77.119.128.136,unknown,Holy Shit,The Homeless Gospel Choir,Presents: Normal,spotify:track:2FcZpOXaZNluCoQJGCEBcI,,,,trackdone,fwdbtn,True,,False,1532548629494,False;;;
2018-07-25T19:57:34Z,resi_maresi,Windows 10 (10.0.17134; x64),180,AT,77.119.128.136,unknown,Head To The Ground,Neck Deep,Rain In July / A History Of Bad Decisions,spotify:track:3PhDq7u2YZ7bcPRA7Bnpqy,,,,fwdbtn,fwdbtn,True,,False,1532548651797,False;;;
2018-07-25T20:06:18Z,resi_maresi,Windows 10 (10.0.17134; x64),0,AT,77.119.128.136,unknown,Wish You Were Here,Neck Deep,The Peace And The Panic,spotify:track:41dBaqp4zM57WTfZ72NAf5,,,,fwdbtn,fwdbtn,True,,False,1532549176469,False;;;
2018-07-25T20:12:47Z,resi_maresi,Windows 10 (10.0.17134; x64),231306,AT,77.119.128.136,unknown,Tattooed Tears,The Front Bottoms,Talon of the Hawk,spotify:track:33xR4FHaAWA3lg4debqR0A,,,,trackdone,trackdone,True,,False,1532549333754,False;;;
"2018-07-26T08:42:17Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",194810,AT,88.116.240.145,unknown,Backseat Serenade (Acoustic),All Time Low,Don't Panic: It's Longer Now!,spotify:track:1XkW4LNh0ss8QIy40EsHMY,,,,trackdone,trackdone,True,,False,1532594329525,False";;;;
"2018-07-26T09:28:16Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",270600,AT,212.95.8.140,unknown,Connecticut,Steph Barrak,Words to Break Your Heart,spotify:track:1YkBe1HJhE5KewMEaTyIfU,,,,trackdone,trackdone,True,,True,1532596995984,False";;;;
"2018-07-27T12:40:19Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",219520,AT,213.162.72.225,unknown,What I Need (feat. Kehlani),Hayley Kiyoko,Expectations,spotify:track:5nFyaoBWwwMJ9fv33tZ2MB,,,,trackdone,trackdone,True,,True,1532681795814,False";;;;
"2018-07-27T12:40:19Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",238611,AT,213.162.72.225,unknown,Follow Your Fire,Kodaline,Follow Your Fire,spotify:track:5s9ZfQasBGM8YLNAhXx7or,,,,clickrow,trackdone,True,,True,1532691957280,False";;;;
"2018-07-27T12:40:19Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",238611,AT,213.162.72.225,unknown,Follow Your Fire,Kodaline,Follow Your Fire,spotify:track:5s9ZfQasBGM8YLNAhXx7or,,,,trackdone,trackdone,True,,True,1532679006512,False";;;;
"2018-07-28T16:01:41Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",181735,AT,213.162.72.229,unknown,Lonely Eyes,The Front Bottoms,Ann,spotify:track:6xV8Ko71oo0RPQFrL2ZpUf,,,,trackdone,trackdone,True,,True,1532695894725,False";;;;
"2018-07-28T16:01:41Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",216546,AT,213.162.72.229,unknown,Feelings,Hayley Kiyoko,Expectations,spotify:track:27DxZkqTR2SHZTTfMRpUvW,,,,fwdbtn,trackdone,True,,False,1532695494800,False";;;;
"2018-07-28T16:01:41Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",252680,AT,213.162.72.229,unknown,The Riddle,Kodaline,I Wouldn't Be - EP,spotify:track:2BwYgQ48l8ky3CULr9cint,,,,trackdone,trackdone,True,,True,1532696770089,False";;;;
"2018-07-28T17:35:28Z,resi_maresi,""Android OS 6.0.1 API 23 (samsung, SM-G900F)"",17313,AT,212.95.8.165,unknown,Peace Sign,The Front Bottoms,Going Grey,spotify:track:7BTfCCOitwPLJLlgPMpz1g,,,,fwdbtn,endplay,False,,False,1532799311461,False";;;;
